resolution,dataset,grouping,mode,price,train_value,relaxed_bound,train_hits,train_cost,test_utility,validation_utility,prepare_seconds,fit_seconds,hits,raw_hits,input_blocks,cost,mean_blocks,peak_blocks,hit_rate,nodes,certificates,flow_objective,residual
native,synthetic,depth,cut,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.2361754169978667,0.0006448749918490648,0,0,61883,0.0,0.0,0,0.0,803.0,695.0,0.0,0.0
native,synthetic,depth,dp,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.2361754169978667,6.770901381969452e-05,0,0,61883,0.0,0.0,0,0.0,,,,
native,synthetic,depth,cut,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2361754169978667,0.0006374999938998371,0,0,61883,0.0,0.0,0,0.0,803.0,695.0,0.0,0.0
native,synthetic,depth,dp,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2361754169978667,6.049999501556158e-05,0,0,61883,0.0,0.0,0,0.0,,,,
native,synthetic,depth,cut,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2361754169978667,0.0006484169862233102,0,0,61883,0.0,0.0,0,0.0,803.0,695.0,0.0,0.0
native,synthetic,depth,dp,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2361754169978667,6.283298716880381e-05,0,0,61883,0.0,0.0,0,0.0,,,,
native,synthetic,depth,cut,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2361754169978667,0.0006805410084780306,0,0,61883,0.0,0.0,0,0.0,803.0,695.0,0.0,0.0
native,synthetic,depth,dp,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2361754169978667,6.516597932204604e-05,0,0,61883,0.0,0.0,0,0.0,,,,
native,synthetic,group_depth,cut,0.0,8755.0,8755.0,8755.0,5774397.588999955,0.6800736874424317,0.25290044481129914,0.22583487498923205,0.0020131659985054284,42085,42085,61883,5330589.592,13039.283755289744,17759,0.6800736874424317,2362.0,1486.0,8755.0,0.0
native,synthetic,group_depth,dp,0.0,8755.0,8755.0,8755.0,5774397.588999955,0.6800736874424317,0.25290044481129914,0.22583487498923205,0.0002499170077499002,42085,42085,61883,5330589.592,13039.283755289744,17759,0.6800736874424317,,,,
native,synthetic,group_depth,cut,0.0001,8177.5602411000045,8177.560241100004,8755.0,5774397.588999955,0.6714597068791105,0.24485382672077774,0.22583487498923205,0.0019320420105941594,42085,42085,61883,5330589.592,13039.283755289744,17759,0.6800736874424317,2362.0,1486.0,8177.5602411000045,0.0
native,synthetic,group_depth,dp,0.0001,8177.560241100004,8177.560241100004,8755.0,5774397.588999955,0.6714597068791105,0.24485382672077774,0.22583487498923205,0.00025675000506453216,42085,42085,61883,5330589.592,13039.283755289744,17759,0.6800736874424317,,,,
native,synthetic,group_depth,cut,0.0003,7022.680723300014,7022.6807233000145,8755.0,5774397.588999955,0.6542317457524683,0.22876059053973496,0.22583487498923205,0.0019287500181235373,42085,42085,61883,5330589.592,13039.283755289744,17759,0.6800736874424317,2362.0,1486.0,7022.680723300014,0.0
native,synthetic,group_depth,dp,0.0003,7022.6807233000145,7022.6807233000145,8755.0,5774397.588999955,0.6542317457524683,0.22876059053973496,0.22583487498923205,0.000331540999468416,42085,42085,61883,5330589.592,13039.283755289744,17759,0.6800736874424317,,,,
native,synthetic,group_depth,cut,0.001,2980.6024110000453,2981.714289000045,8755.0,5774397.588999955,0.5939338818092206,0.17243426390608518,0.22583487498923205,0.00206041699857451,42085,42085,61883,5330589.592,13039.283755289744,17759,0.6800736874424317,2362.0,1486.0,2980.6024110000453,0.0
native,synthetic,group_depth,dp,0.001,2980.6024110000453,2981.714289000045,8755.0,5774397.588999955,0.5939338818092206,0.17243426390608518,0.22583487498923205,0.00027708400739356875,42085,42085,61883,5330589.592,13039.283755289744,17759,0.6800736874424317,,,,
native,synthetic,group_depth,cut,0.003,599.1598510000006,865.4979999999999,1630.0,343613.3829999998,0.072260682513776,-0.0014823889576741417,0.22583487498923205,0.0018490829970687628,5526,5526,61883,351430.728,859.6431789829016,1584,0.08929754536787163,2362.0,1486.0,599.159851000004,3.410605131648481e-12
native,synthetic,group_depth,dp,0.003,599.1598510000005,865.4979999999999,1630.0,343613.3829999998,0.072260682513776,-0.0014823889576741417,0.22583487498923205,0.00022749998606741428,5526,5526,61883,351430.728,859.6431789829016,1584,0.08929754536787163,,,,
native,synthetic,group_depth,cut,0.01,13.720389999999998,153.2645299999999,45.0,3127.9610000000002,0.0009651788051645847,-0.0005283532810565415,0.22583487498923205,0.0015144170029088855,107,107,61883,4727.184,11.563278784765538,49,0.001729069372848763,2362.0,1486.0,13.720390000002226,2.227551476607914e-12
native,synthetic,group_depth,dp,0.01,13.720390000000002,153.2645299999999,45.0,3127.9610000000002,0.0009651788051645847,-0.0005283532810565415,0.22583487498923205,0.00023033400066196918,107,107,61883,4727.184,11.563278784765538,49,0.001729069372848763,,,,
native,synthetic,group_depth,cut,0.03,0.0,31.636429999999997,0.0,0.0,0.0,0.0,0.22583487498923205,0.0014531249762512743,0,0,61883,0.0,0.0,0,0.0,2362.0,1486.0,3.637978807091713e-12,3.637978807091713e-12
native,synthetic,group_depth,dp,0.03,0.0,31.636429999999997,0.0,0.0,0.0,0.0,0.22583487498923205,0.0002912079798988998,0,0,61883,0.0,0.0,0,0.0,,,,
native,synthetic,group_depth,cut,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.22583487498923205,0.0014598749985452741,0,0,61883,0.0,0.0,0,0.0,2362.0,1486.0,0.0,0.0
native,synthetic,group_depth,dp,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.22583487498923205,0.0002531660138629377,0,0,61883,0.0,0.0,0,0.0,,,,
native,synthetic,group_depth,cut,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.22583487498923205,0.0015120000171009451,0,0,61883,0.0,0.0,0,0.0,2362.0,1486.0,0.0,0.0
native,synthetic,group_depth,dp,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.22583487498923205,0.00027062499430030584,0,0,61883,0.0,0.0,0,0.0,,,,
native,synthetic,group_depth,cut,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22583487498923205,0.0014686250069644302,0,0,61883,0.0,0.0,0,0.0,2362.0,1486.0,0.0,0.0
native,synthetic,group_depth,dp,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22583487498923205,0.00025025001377798617,0,0,61883,0.0,0.0,0,0.0,,,,
one_second,conversation,global,cut,0.0,37889.0,37889.0,37889.0,48238726.19993105,0.3391661458798322,0.2767700077553105,0.573196834011469,0.0024716670159250498,37990,37990,112010,48420128.0,34233.68778280543,49658,0.3391661458798322,2164.0,2152.0,37889.0,0.0
one_second,conversation,global,dp,0.0,37889.0,37889.0,37889.0,48238726.19993105,0.3391661458798322,0.2767700077553105,0.573196834011469,4.5541994040831923e-05,37990,37990,112010,48420128.0,34233.68778280543,49658,0.3391661458798322,,,,
one_second,conversation,global,cut,0.0001,33072.1017200047,33072.1017200047,36951.0,38788982.79995298,0.29705276225337024,0.2494540219796849,0.573196834011469,0.002353459014557302,37160,37160,112010,38871201.0,27482.466770361993,36033,0.3317560932059638,2164.0,2152.0,33072.1017200047,0.0
one_second,conversation,global,dp,0.0001,33072.1017200047,33072.1017200047,36951.0,38788982.79995298,0.29705276225337024,0.2494540219796849,0.573196834011469,4.225000157020986e-05,37160,37160,112010,38871201.0,27482.466770361993,36033,0.3317560932059638,,,,
one_second,conversation,global,cut,0.0003,25314.305160014108,25314.305160014108,36951.0,38788982.79995298,0.2276461003481832,0.19554083530368663,0.573196834011469,0.0026082499825861305,37160,37160,112010,38871201.0,27482.466770361993,36033,0.3317560932059638,2164.0,2152.0,25314.305160014108,0.0
one_second,conversation,global,dp,0.0003,25314.305160014108,25314.305160014108,36951.0,38788982.79995298,0.2276461003481832,0.19554083530368663,0.573196834011469,6.27499830443412e-05,37160,37160,112010,38871201.0,27482.466770361993,36033,0.3317560932059638,,,,
one_second,conversation,global,cut,0.001,9795.530799996899,9795.530799996899,21232.0,11436469.2000031,0.1025092759575038,0.07582868708267919,0.573196834011469,0.002379249985096976,22896,22896,112010,11413936.0,8069.807692307692,10162,0.2044103205070976,2164.0,2152.0,9795.5307999969,1.8189894035458565e-12
one_second,conversation,global,dp,0.001,9795.530799996899,9795.530799996899,21232.0,11436469.2000031,0.1025092759575038,0.07582868708267919,0.573196834011469,0.00011320901103317738,22896,22896,112010,11413936.0,8069.807692307692,10162,0.2044103205070976,,,,
one_second,conversation,global,cut,0.003,2425.400999999986,2425.400999999986,3393.0,322533.00000000466,0.027428086777966255,0.028240467588476745,0.573196834011469,0.0019070830021519214,4036,4036,112010,321260.0,227.1351809954751,1313,0.03603249709847335,2164.0,2152.0,2425.4009999999835,2.7284841053187847e-12
one_second,conversation,global,dp,0.003,2425.400999999986,2425.400999999986,3393.0,322533.00000000466,0.027428086777966255,0.028240467588476745,0.573196834011469,4.14160022046417e-05,4036,4036,112010,321260.0,227.1351809954751,1313,0.03603249709847335,,,,
one_second,conversation,global,cut,0.01,167.66999999995323,167.66999999995323,3393.0,322533.00000000466,0.007351129363449693,0.008158132672555659,0.573196834011469,0.002123209007550031,4036,4036,112010,321260.0,227.1351809954751,1313,0.03603249709847335,2164.0,2152.0,167.6699999999546,1.3642420526593924e-12
one_second,conversation,global,dp,0.01,167.66999999995323,167.66999999995323,3393.0,322533.00000000466,0.007351129363449693,0.008158132672555659,0.573196834011469,4.33750101365149e-05,4036,4036,112010,321260.0,227.1351809954751,1313,0.03603249709847335,,,,
one_second,conversation,global,cut,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.573196834011469,0.0024323750112671405,0,0,112010,0.0,0.0,0,0.0,2164.0,2152.0,0.0,0.0
one_second,conversation,global,dp,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.573196834011469,4.616699879989028e-05,0,0,112010,0.0,0.0,0,0.0,,,,
one_second,conversation,global,cut,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.573196834011469,0.002274208003655076,0,0,112010,0.0,0.0,0,0.0,2164.0,2152.0,0.0,0.0
one_second,conversation,global,dp,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.573196834011469,4.079198697581887e-05,0,0,112010,0.0,0.0,0,0.0,,,,
one_second,conversation,global,cut,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.573196834011469,0.002234375016996637,0,0,112010,0.0,0.0,0,0.0,2164.0,2152.0,0.0,0.0
one_second,conversation,global,dp,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.573196834011469,4.4374988647177815e-05,0,0,112010,0.0,0.0,0,0.0,,,,
one_second,conversation,global,cut,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573196834011469,0.0023210409854073077,0,0,112010,0.0,0.0,0,0.0,2164.0,2152.0,0.0,0.0
one_second,conversation,global,dp,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573196834011469,4.837499000132084e-05,0,0,112010,0.0,0.0,0,0.0,,,,
one_second,conversation,group,cut,0.0,37889.0,37889.0,37889.0,48190458.1999312,0.33900544594232657,0.2767700077553105,0.6948082500020973,0.004235875006997958,37972,37972,112010,48403520.0,34221.945701357465,49658,0.33900544594232657,3938.0,3818.0,37889.0,0.0
one_second,conversation,group,dp,0.0,37889.0,37889.0,37889.0,48190458.1999312,0.33900544594232657,0.2767700077553105,0.6948082500020973,7.541701779700816e-05,37972,37972,112010,48403520.0,34221.945701357465,49658,0.33900544594232657,,,,
one_second,conversation,group,cut,0.0001,33074.679380004694,33074.679380004694,36950.0,38753206.199953035,0.29690474689759844,0.2494540219796849,0.6948082500020973,0.007727916992735118,37142,37142,112010,38856993.0,27472.421521493212,36033,0.33159539326845816,3938.0,3818.0,33074.679380004694,0.0
one_second,conversation,group,dp,0.0001,33074.679380004694,33074.679380004694,36950.0,38753206.199953035,0.29690474689759844,0.2494540219796849,0.6948082500020973,7.179199019446969e-05,37142,37142,112010,38856993.0,27472.421521493212,36033,0.33159539326845816,,,,
one_second,conversation,group,cut,0.0003,25324.03814001409,25324.03814001409,36950.0,38753206.199953035,0.22752345415587893,0.19554083530368663,0.6948082500020973,0.004158209019806236,37142,37142,112010,38856993.0,27472.421521493212,36033,0.33159539326845816,3938.0,3818.0,25324.03814001409,0.0
one_second,conversation,group,dp,0.0003,25324.03814001409,25324.03814001409,36950.0,38753206.199953035,0.22752345415587893,0.19554083530368663,0.6948082500020973,8.237498695962131e-05,37142,37142,112010,38856993.0,27472.421521493212,36033,0.33159539326845816,,,,
one_second,conversation,group,cut,0.001,10398.643399996918,10398.643399996918,22027.0,11628356.600003082,0.10603459512543523,0.08048400703652563,0.6948082500020973,0.004392333998112008,23462,23462,112010,11585065.0,8190.798218325792,10314,0.20946344076421747,3938.0,3818.0,10398.643399996916,1.8189894035458565e-12
one_second,conversation,group,dp,0.001,10398.643399996918,10398.643399996918,22027.0,11628356.600003082,0.10603459512543523,0.08048400703652563,0.6948082500020973,7.841599290259182e-05,23462,23462,112010,11585065.0,8190.798218325792,10314,0.20946344076421747,,,,
one_second,conversation,group,cut,0.003,6500.6900000000005,6500.690000000001,7574.0,357769.99999999977,0.04647060976698509,0.05591009136134072,0.6948082500020973,0.004016791004687548,5888,5888,112010,227609.0,160.92265271493213,292,0.052566735112936344,3938.0,3818.0,6500.689999999999,1.8189894035458565e-12
one_second,conversation,group,dp,0.003,6500.690000000001,6500.690000000001,7574.0,357769.99999999977,0.04647060976698509,0.05591009136134072,0.6948082500020973,7.249999907799065e-05,5888,5888,112010,227609.0,160.92265271493213,292,0.052566735112936344,,,,
one_second,conversation,group,cut,0.01,4903.626000000001,4903.626000000001,5979.0,107537.39999999986,0.04576984197839479,0.04696063707038418,0.6948082500020973,0.0031140840146690607,5415,5415,112010,28832.0,20.384615384615383,64,0.04834389786626194,3938.0,3818.0,4903.626000000004,2.7284841053187847e-12
one_second,conversation,group,dp,0.01,4903.626000000001,4903.626000000001,5979.0,107537.39999999986,0.04576984197839479,0.04696063707038418,0.6948082500020973,7.18749943189323e-05,5415,5415,112010,28832.0,20.384615384615383,64,0.04834389786626194,,,,
one_second,conversation,group,cut,0.03,4348.568,4348.568,4391.0,1414.4,0.0458406392286403,0.04580990031588703,0.6948082500020973,0.003204084001481533,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,3938.0,3818.0,4348.567999999999,9.094947017729282e-13
one_second,conversation,group,dp,0.03,4348.568,4348.568,4391.0,1414.4,0.0458406392286403,0.04580990031588703,0.6948082500020973,7.675000233575702e-05,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,,,,
one_second,conversation,group,cut,0.1,4249.56,4249.56,4391.0,1414.4,0.044957593072047136,0.04487563130118978,0.6948082500020973,0.0032246659975498915,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,3938.0,3818.0,4249.559999999998,2.7284841053187847e-12
one_second,conversation,group,dp,0.1,4249.56,4249.56,4391.0,1414.4,0.044957593072047136,0.04487563130118978,0.6948082500020973,6.645798566751182e-05,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,,,,
one_second,conversation,group,cut,0.3,3966.68,3966.68,4391.0,1414.4,0.042434604053209535,0.042206291259197615,0.6948082500020973,0.002903334010625258,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,3938.0,3818.0,3966.6800000000003,4.547473508864641e-13
one_second,conversation,group,dp,0.3,3966.68,3966.68,4391.0,1414.4,0.042434604053209535,0.042206291259197615,0.6948082500020973,7.62919953558594e-05,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,,,,
one_second,conversation,group,cut,1.0,2976.6,2976.6,4391.0,1414.4,0.03360414248727792,0.03286360111222502,0.6948082500020973,0.0029777079762425274,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,3938.0,3818.0,2976.5999999999985,1.3642420526593924e-12
one_second,conversation,group,dp,1.0,2976.6,2976.6,4391.0,1414.4,0.03360414248727792,0.03286360111222502,0.6948082500020973,7.741700392216444e-05,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,,,,
one_second,conversation,depth,cut,0.0,37889.0,37889.0,37889.0,48238726.2000127,0.3391661458798322,0.2767700077553105,0.6881739589734934,0.0023914999910630286,37990,37990,112010,48420128.0,34233.68778280543,49658,0.3391661458798322,2260.0,2152.0,37889.0,0.0
one_second,conversation,depth,dp,0.0,37889.0,37889.0,37889.0,48238726.2000127,0.3391661458798322,0.2767700077553105,0.6881739589734934,0.00011354198795743287,37990,37990,112010,48420128.0,34233.68778280543,49658,0.3391661458798322,,,,
one_second,conversation,depth,cut,0.0001,33121.041799998726,33137.144699998906,37886.0,47649582.00001278,0.29620281939112575,0.2492867255565854,0.6881739589734934,0.0025469169777352363,37983,37983,112010,48053222.0,33974.280260180996,49201,0.3391036514596911,2260.0,2152.0,33121.04179999872,7.275957614183426e-12
one_second,conversation,depth,dp,0.0001,33121.04179999872,33137.144699998906,37886.0,47649582.00001278,0.29620281939112575,0.2492867255565854,0.6881739589734934,7.44589779060334e-05,37983,37983,112010,48053222.0,33974.280260180996,49201,0.3391036514596911,,,,
one_second,conversation,depth,cut,0.0003,25434.379279997578,25434.379279997574,36815.0,37935402.400008075,0.22624967056512812,0.19572220591295136,0.6881739589734934,0.002847124997060746,36829,36829,112010,38289248.0,27071.018099547513,35304,0.32880099991072226,2260.0,2152.0,25434.379279997574,3.637978807091713e-12
one_second,conversation,depth,dp,0.0003,25434.379279997574,25434.379279997574,36815.0,37935402.400008075,0.22624967056512812,0.19572220591295136,0.6881739589734934,7.333297980949283e-05,36829,36829,112010,38289248.0,27071.018099547513,35304,0.32880099991072226,,,,
one_second,conversation,depth,cut,0.001,9817.7636000006,9817.7636000006,21676.0,11858236.399999399,0.10268829568788501,0.0763330205988613,0.6881739589734934,0.002939875004813075,23402,23402,112010,11899884.0,8413.379524886877,10544,0.20892777430586554,2260.0,2152.0,9817.763600000602,1.8189894035458565e-12
one_second,conversation,depth,dp,0.001,9817.7636000006,9817.7636000006,21676.0,11858236.399999399,0.10268829568788501,0.0763330205988613,0.6881739589734934,7.537499186582863e-05,23402,23402,112010,11899884.0,8413.379524886877,10544,0.20892777430586554,,,,
one_second,conversation,depth,cut,0.003,4386.7568,4386.7568,4391.0,1414.4,0.04618124274618338,0.046170261221555986,0.6881739589734934,0.002224374999059364,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,2260.0,2152.0,4386.756800000003,2.7284841053187847e-12
one_second,conversation,depth,dp,0.003,4386.7568,4386.7568,4391.0,1414.4,0.04618124274618338,0.046170261221555986,0.6881739589734934,6.895800470374525e-05,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,,,,
one_second,conversation,depth,cut,0.01,4376.856,4376.856,4391.0,1414.4,0.04609293813052406,0.04607683432008625,0.6881739589734934,0.0021604590001516044,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,2260.0,2152.0,4376.856,0.0
one_second,conversation,depth,dp,0.01,4376.856,4376.856,4391.0,1414.4,0.04609293813052406,0.04607683432008625,0.6881739589734934,6.424999446608126e-05,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,,,,
one_second,conversation,depth,cut,0.03,4348.568,4348.568,4391.0,1414.4,0.0458406392286403,0.04580990031588703,0.6881739589734934,0.0021892079967074096,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,2260.0,2152.0,4348.567999999999,9.094947017729282e-13
one_second,conversation,depth,dp,0.03,4348.568,4348.568,4391.0,1414.4,0.0458406392286403,0.04580990031588703,0.6881739589734934,7.037498289719224e-05,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,,,,
one_second,conversation,depth,cut,0.1,4249.56,4249.56,4391.0,1414.4,0.044957593072047136,0.04487563130118978,0.6881739589734934,0.002083457977278158,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,2260.0,2152.0,4249.559999999998,2.7284841053187847e-12
one_second,conversation,depth,dp,0.1,4249.56,4249.56,4391.0,1414.4,0.044957593072047136,0.04487563130118978,0.6881739589734934,7.079102215357125e-05,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,,,,
one_second,conversation,depth,cut,0.3,3966.68,3966.68,4391.0,1414.4,0.042434604053209535,0.042206291259197615,0.6881739589734934,0.0021581659966614097,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,2260.0,2152.0,3966.6800000000003,4.547473508864641e-13
one_second,conversation,depth,dp,0.3,3966.68,3966.68,4391.0,1414.4,0.042434604053209535,0.042206291259197615,0.6881739589734934,7.029101834632456e-05,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,,,,
one_second,conversation,depth,cut,1.0,2976.6,2976.6,4391.0,1414.4,0.03360414248727792,0.03286360111222502,0.6881739589734934,0.002198667003540322,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,2260.0,2152.0,2976.5999999999985,1.3642420526593924e-12
one_second,conversation,depth,dp,1.0,2976.6,2976.6,4391.0,1414.4,0.03360414248727792,0.03286360111222502,0.6881739589734934,7.137501961551607e-05,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,,,,
one_second,conversation,group_depth,cut,0.0,37889.0,37889.0,37889.0,48145476.80001257,0.3387465404874565,0.27673217697240243,0.7107570000225678,0.0046826250036247075,37943,37943,112010,48390746.0,34212.91430995475,49655,0.3387465404874565,4694.0,3818.0,37889.0,0.0
one_second,conversation,group_depth,dp,0.0,37889.0,37889.0,37889.0,48145476.80001257,0.3387465404874565,0.27673217697240243,0.7107570000225678,0.00025504198856651783,37943,37943,112010,48400046.0,34219.48953619909,49655,0.3387465404874565,,,,
one_second,conversation,group_depth,cut,0.0001,33128.86591999873,33144.96437999893,37886.0,47571340.800012656,0.2958094455852156,0.24924918531409007,0.7107570000225678,0.004564792005112395,37936,37936,112010,48023840.0,33953.50678733032,49198,0.3386840460673154,4694.0,3818.0,33128.86591999873,0.0
one_second,conversation,group_depth,dp,0.0001,33128.86591999873,33144.96437999893,37886.0,47571340.800012656,0.29580114275511116,0.24924918531409007,0.7107570000225678,0.00024087500059977174,37936,37936,112010,48033140.0,33960.08201357466,49198,0.3386840460673154,,,,
one_second,conversation,group_depth,cut,0.0003,25461.801359997648,25461.801359997644,36831.0,37897328.80000784,0.22602441478439428,0.19568491421869974,0.7107570000225678,0.004723291989648715,36799,36799,112010,38273351.0,27059.77870475113,35301,0.3285331666815463,4694.0,3818.0,25461.801359997648,0.0
one_second,conversation,group_depth,dp,0.0003,25461.801359997644,25461.801359997644,36831.0,37897328.80000784,0.22602441478439428,0.19568491421869974,0.7107570000225678,0.0002615420089568943,36799,36799,112010,38273351.0,27059.77870475113,35301,0.3285331666815463,,,,
one_second,conversation,group_depth,cut,0.001,10514.878800000537,10662.713800000533,20623.0,10108121.199999463,0.10403276493170252,0.08837183498212495,0.7107570000225678,0.00456216698512435,22212,22212,112010,10559290.0,7465.561368778281,9089,0.19830372288188555,4694.0,3818.0,10514.878800000537,0.0
one_second,conversation,group_depth,dp,0.001,10514.878800000537,10662.713800000533,20623.0,10108121.199999463,0.10403276493170252,0.08837183498212495,0.7107570000225678,0.0002580830187071115,22212,22212,112010,10559290.0,7465.561368778281,9089,0.19830372288188555,,,,
one_second,conversation,group_depth,cut,0.003,6618.8812,6618.8812,7894.0,425039.6000000001,0.046824354968306406,0.057855028656818054,0.7107570000225678,0.004270832985639572,6130,6130,112010,295068.0,208.6170814479638,288,0.05472725649495581,4694.0,3818.0,6618.881199999985,1.4551915228366852e-11
one_second,conversation,group_depth,dp,0.003,6618.8812,6618.8812,7894.0,425039.6000000001,0.046824354968306406,0.057855028656818054,0.7107570000225678,0.0002470419858582318,6130,6130,112010,295068.0,208.6170814479638,288,0.05472725649495581,,,,
one_second,conversation,group_depth,cut,0.01,5022.268,5024.155999999999,6250.0,122773.20000000004,0.044683510400857065,0.04632481510204854,0.7107570000225678,0.003967208991525695,5563,5563,112010,55800.0,39.45135746606335,167,0.04966520846353004,4694.0,3818.0,5022.267999999982,1.8189894035458565e-11
one_second,conversation,group_depth,dp,0.01,5022.267999999999,5024.155999999999,6250.0,122773.20000000004,0.044683510400857065,0.04632481510204854,0.7107570000225678,0.00026420800713822246,5563,5563,112010,55800.0,39.45135746606335,167,0.04966520846353004,,,,
one_second,conversation,group_depth,cut,0.03,4348.568,4348.568,4391.0,1414.4,0.0458406392286403,0.04580990031588703,0.7107570000225678,0.003847959014819935,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,4694.0,3818.0,4348.567999999999,9.094947017729282e-13
one_second,conversation,group_depth,dp,0.03,4348.568,4348.568,4391.0,1414.4,0.0458406392286403,0.04580990031588703,0.7107570000225678,0.0002483749995008111,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,,,,
one_second,conversation,group_depth,cut,0.1,4249.56,4249.56,4391.0,1414.4,0.044957593072047136,0.04487563130118978,0.7107570000225678,0.003927540994482115,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,4694.0,3818.0,4249.559999999998,2.7284841053187847e-12
one_second,conversation,group_depth,dp,0.1,4249.56,4249.56,4391.0,1414.4,0.044957593072047136,0.04487563130118978,0.7107570000225678,0.0002472500200383365,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,,,,
one_second,conversation,group_depth,cut,0.3,3966.68,3966.68,4391.0,1414.4,0.042434604053209535,0.042206291259197615,0.7107570000225678,0.003847957996185869,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,4694.0,3818.0,3966.6800000000003,4.547473508864641e-13
one_second,conversation,group_depth,dp,0.3,3966.68,3966.68,4391.0,1414.4,0.042434604053209535,0.042206291259197615,0.7107570000225678,0.0002466249861754477,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,,,,
one_second,conversation,group_depth,cut,1.0,2976.6,2976.6,4391.0,1414.4,0.03360414248727792,0.03286360111222502,0.7107570000225678,0.0036061250139027834,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,4694.0,3818.0,2976.5999999999985,1.3642420526593924e-12
one_second,conversation,group_depth,dp,1.0,2976.6,2976.6,4391.0,1414.4,0.03360414248727792,0.03286360111222502,0.7107570000225678,0.0002537920081522316,5177,5177,112010,1413.0,0.9990101809954751,1,0.046219087581465944,,,,
one_second,toolagent,global,cut,0.0,84504.0,84504.0,84504.0,44654958.79993672,0.5712112279634102,0.5300983450536668,0.5791503750078846,0.0025166669802274555,90108,90108,157749,44503344.0,31464.468325791855,45184,0.5712112279634102,2156.0,2144.0,84504.0,0.0
one_second,toolagent,global,dp,0.0,84504.0,84504.0,84504.0,44654958.79993672,0.5712112279634102,0.5300983450536668,0.5791503750078846,4.183399141766131e-05,90108,90108,157749,44503344.0,31464.468325791855,45184,0.5712112279634102,,,,
one_second,toolagent,global,cut,0.0001,80634.08812000437,80634.08812000437,84219.0,35849118.7999563,0.5450514101515699,0.5121373338444457,0.5791503750078846,0.0024166250077541918,89545,89545,157749,35636851.0,25195.73741515837,32272,0.567642267145909,2156.0,2144.0,80634.08812000437,0.0
one_second,toolagent,global,dp,0.0001,80634.08812000437,80634.08812000437,84219.0,35849118.7999563,0.5450514101515699,0.5121373338444457,0.5791503750078846,4.3167005060240626e-05,89545,89545,157749,35636851.0,25195.73741515837,32272,0.567642267145909,,,,
one_second,toolagent,global,cut,0.0003,73464.26436001311,73464.26436001311,84219.0,35849118.7999563,0.49986969616289173,0.47671761143129066,0.5791503750078846,0.0026526670262683183,89545,89545,157749,35636851.0,25195.73741515837,32272,0.567642267145909,2156.0,2144.0,73464.26436001311,0.0
